sample	Acidaminococcaceae	Acidilobaceae	Actinomycetaceae	Aerococcaceae	Alcaligenaceae	Bacillaceae 1	Bacillaceae 2	Bacillales_Incertae Sedis XI	Bacteroidaceae	Bacteroidales_incertae_sedis	Bifidobacteriaceae	Bradyrhizobiaceae	Brucellaceae	Burkholderiaceae	Caldilineaceae	Caldisphaeraceae	Campylobacteraceae	Carnobacteriaceae	Caulobacteraceae	Chitinophagaceae	Chloroplast	Clostridiaceae 1	Clostridiaceae 2	Clostridiaceae 3	Clostridiaceae 4	Clostridiales_Incertae Sedis XI	Clostridiales_Incertae Sedis XII	Clostridiales_Incertae Sedis XIII	Coriobacteriaceae	Corynebacteriaceae	Cyclobacteriaceae	Cytophagaceae	Defluviitaleaceae	Dermabacteraceae	Desulfohalobiaceae	Desulfovibrionaceae	Desulfurococcaceae	Dietziaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Flammeovirgaceae	Flavobacteriaceae	Fusobacteriaceae	Gracilibacteraceae	Halanaerobiaceae	Hydrogenophilaceae	Incertae Sedis XI	Kineosporiaceae	Labilitrichaceae	Lachnospiraceae	Lactobacillaceae	Leptotrichiaceae	Leuconostocaceae	Marinilabiliaceae	Methanobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	Mycoplasmataceae	Neisseriaceae	Nocardiaceae	Nocardiopsaceae	Oxalobacteraceae	Pasteurellaceae	Peptococcaceae 1	Peptococcaceae 2	Peptostreptococcaceae	Planctomycetaceae	Planococcaceae	Porphyromonadaceae	Prevotellaceae	Prolixibacteraceae	Propionibacteriaceae	Pseudomonadaceae	Puniceicoccaceae	Pyrodictiaceae	Rhodobacteraceae	Rhodospirillaceae	Rikenellaceae	Ruminococcaceae	Sphingobacteriaceae	Sporolactobacillaceae	Staphylococcaceae	Streptococcaceae	Sulfolobaceae	Sutterellaceae	Synergistaceae	Syntrophobacteraceae	Syntrophomonadaceae	Thermaceae	Thermoproteaceae	Veillonellaceae	Verrucomicrobiaceae	Xanthomonadaceae
r2_B45	100	0	11	12	0	0	0	0	12618	0	155	11	0	0	0	0	0	2	0	16	0	325	157	0	0	5	0	19	1138	0	0	0	0	0	0	145	0	0	4	2	540	4	0	0	0	0	0	0	0	0	0	24699	190	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	110	0	0	1218	0	0	0	0	0	12	0	0	719	12821	0	0	0	1513	0	419	0	0	0	0	0	26	2655	0
r2_B46	107	4	27	15	0	0	0	1	9694	0	424	10	0	0	0	0	0	8	0	10	0	584	530	0	1	3	0	20	2286	2	0	0	0	0	0	134	2	0	4	5	832	16	0	0	0	1	0	0	0	0	0	52483	504	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	272	0	0	1035	0	0	0	0	2	21	0	0	634	18275	0	0	0	2547	0	451	0	0	0	0	0	61	5094	0
r2_B47	20	0	5	12	0	0	0	0	34447	1	276	9	0	0	0	0	0	4	0	6	0	165	276	0	0	6	0	137	759	5	0	0	1	0	3	2004	1	0	0	6	2308	79	0	0	0	0	0	0	0	0	0	15078	77	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	513	0	0	6328	0	0	0	0	9	8	0	0	2991	12262	0	0	0	2837	0	1977	0	0	0	0	0	19	6811	0
r2_B5	57	0	51	19	0	0	0	0	32498	0	1533	19	0	0	0	0	0	3	0	19	1	453	3	0	0	2	0	113	1503	1	0	0	0	0	0	1061	1	0	4	16	2148	55	0	0	0	2	0	0	2	0	0	42155	23	0	2	0	0	0	18	0	0	0	0	0	0	0	9	0	0	1	0	0	3611	0	0	0	0	5	18	0	0	185	16994	0	0	0	16554	0	441	1	0	0	0	0	65	2543	0
r2_B6	16	0	60	11	0	0	0	3	22560	0	1893	7	0	0	0	0	0	0	0	6	2	536	1	0	0	0	0	67	1653	1	0	0	0	0	0	1101	2	0	2	21	1522	36	0	1	0	1	0	0	1	0	0	30251	51	0	2	0	0	0	15	0	0	0	0	0	0	0	9	1	0	2	0	0	3126	0	0	0	0	2	12	0	0	85	13214	0	0	0	20729	0	181	0	0	0	0	0	28	4497	0
r2_B7	15	1	47	9	0	0	0	0	18718	0	2113	7	0	0	0	0	0	1	0	3	0	408	3	0	0	10	0	108	1897	0	0	0	0	0	0	965	0	1	1	21	1195	60	0	0	0	3	0	0	1	0	0	19942	103	0	0	0	1	0	6	0	0	0	0	0	0	0	5	0	0	1	0	0	2641	1	0	0	0	0	5	0	0	114	11824	0	0	1	18295	0	132	0	0	0	0	0	49	3970	0
r2_B8	17	2	48	6	0	0	0	1	21513	0	1578	6	0	0	0	0	0	0	0	9	2	607	2	0	0	2	0	36	774	0	0	0	0	0	0	703	0	0	0	16	1136	27	0	0	0	4	0	0	0	0	0	25517	122	0	4	0	0	0	4	0	0	0	0	0	0	0	4	0	0	11	0	0	2448	0	0	0	1	0	7	0	0	41	9807	0	0	0	13570	0	178	0	0	0	0	0	49	993	0
r2_B9	12	1	41	14	0	0	0	0	20787	0	2644	10	0	0	0	0	0	0	0	7	0	586	1	0	0	1	0	40	1469	3	0	0	0	0	0	896	0	0	321	28	1223	19	0	0	0	2	0	0	0	0	0	28432	111	0	7	0	1	0	3	0	0	0	0	0	0	0	9	0	0	8	0	0	3165	0	0	0	11	3	8	1	0	108	13591	0	0	0	16288	0	233	0	0	0	0	0	34	1428	0
r2_C1	2	1	202	27	0	1	0	42	3945	0	15	25	0	0	0	0	0	12	0	18	0	168	33	1	0	46	0	34	3293	6	0	0	0	0	0	0	1	0	181	4	4958	21	0	0	0	1	0	0	9	0	0	47716	13	0	2	0	0	0	47	0	0	0	0	0	0	0	1	49	0	1116	0	0	839	2	0	1	0	0	13	0	0	1185	21899	0	0	4	3312	0	207	0	0	0	0	1	25	8	0
r2_C10	0	1	29	24	0	0	0	7	10267	0	52	18	0	0	0	0	0	1	0	17	1	25	4	0	0	2	0	10	586	1	0	0	0	0	0	0	0	0	46	9	873	15	0	0	0	0	0	0	0	0	0	21430	7	0	97	0	0	0	5	0	0	0	0	0	0	0	6	378	0	250	0	0	953	1	0	0	2	1	5	0	0	488	7298	0	0	2	3506	0	11	0	0	0	0	0	278	7	0
r2_C11	0	0	16	10	0	0	0	14	7000	0	13	3	0	0	0	0	2	3	0	3	1	31	3	0	0	6	0	9	723	0	0	0	1	0	0	0	1	0	150	6	817	12	0	0	0	0	0	0	0	0	0	17434	12	0	115	0	0	0	5	0	0	0	0	0	0	0	2	243	0	258	1	0	679	0	0	0	0	0	3	0	0	416	6651	0	0	2	2119	0	6	0	0	0	0	0	207	0	0
r2_C12	2	1	9	26	0	0	0	4	1555	0	17	23	0	0	0	0	0	2	0	17	0	308	0	0	1	0	0	9	1012	1	0	0	0	0	0	0	0	0	10	1	711	3	0	0	0	0	0	0	0	0	0	15946	168	0	57	0	0	0	2	0	0	0	0	0	0	0	0	7	0	200	0	0	118	0	0	0	0	0	7	0	0	313	3990	0	0	0	1676	0	44	0	0	0	0	0	148	9	0
r2_C13	0	0	7	18	0	0	0	2	349	0	17	12	0	0	0	0	0	1	0	8	0	252	2	0	0	0	0	5	439	1	0	0	0	0	0	0	0	0	3	0	322	1	0	0	0	0	0	0	0	0	0	7574	14	0	24	0	0	0	1	0	0	0	0	0	0	0	1	2	0	51	0	0	60	0	0	0	0	0	4	0	0	127	2052	0	0	0	139	0	23	0	0	0	0	0	19	1	0
r2_C14	1	1	24	12	0	0	0	2	1227	0	8	14	0	0	0	0	0	1	0	6	0	25	2	0	1	1	0	5	531	1	0	0	0	0	0	0	0	0	9	9	910	4	0	0	0	0	0	0	0	0	0	14414	6	0	45	0	0	0	11	0	0	0	0	0	0	0	0	0	0	177	0	0	296	1	0	0	0	0	4	0	0	374	5404	0	0	1	4728	0	61	0	0	0	0	0	32	3	0
r2_C15	1	1	45	14	0	0	0	3	2565	0	8	10	0	0	0	0	0	3	0	18	0	21	7	0	0	2	0	24	1384	3	0	0	0	0	0	0	0	0	13	3	2070	12	0	0	0	0	0	0	0	0	0	22243	9	0	15	0	0	0	2	0	0	0	0	0	0	0	0	6	0	348	1	0	324	0	0	0	0	0	7	1	0	1504	10955	0	0	2	1224	0	123	0	0	0	0	0	13	4	0
r2_C16	1	0	4	0	0	0	0	2	869	0	1	3	0	0	0	0	0	1	0	4	0	132	15	0	0	4	0	1	240	0	0	0	0	0	0	0	0	0	4	0	679	4	0	0	0	0	0	0	1	0	0	6619	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	28	0	62	0	0	107	6	0	0	4	0	1	0	0	286	2237	0	0	1	419	0	16	0	0	0	0	0	12	3	0
r2_C17	0	0	25	0	0	0	0	5	643	0	455	3	0	0	0	0	0	3	0	2	2	9	7	0	0	4	0	7	436	1	0	0	0	0	0	0	0	0	12	3	556	3	0	0	0	0	0	0	0	0	0	14369	117	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	139	0	0	50	0	0	0	0	0	1	0	0	177	3571	0	0	0	1981	0	5	0	0	0	0	0	19	2	0
r2_C18	0	0	37	5	0	0	0	7	766	0	863	3	0	0	0	0	0	3	0	4	1	7	9	1	1	74	0	18	491	16	0	0	0	0	0	0	1	0	2356	13	788	5	0	0	0	0	0	0	7	0	0	26245	170	0	0	0	0	0	11	0	0	0	1	1	0	0	0	8	0	122	0	0	166	9	0	0	0	0	4	0	0	207	6520	0	0	2	4362	0	17	0	0	0	0	0	31	2	0
r2_C19	0	0	35	3	0	0	0	7	81	0	1241	3	0	0	0	0	0	1	0	4	0	17	36	0	0	1	1	15	588	2	0	0	0	0	0	0	0	0	1	5	2625	35	0	0	0	0	0	0	0	0	0	17841	53	0	6	0	1	0	13	0	0	0	0	0	0	0	0	0	0	307	0	0	25	0	0	0	0	0	5	0	0	15	2210	0	0	3	1213	0	18	0	0	0	0	0	2	0	0
r2_C2	5	0	222	23	0	0	0	47	6099	0	17	20	0	0	0	0	1	5	0	18	0	232	24	0	0	227	0	41	3510	6	0	0	0	0	0	0	0	0	168	3	5523	11	0	0	0	1	0	0	22	0	0	33540	9	0	0	0	0	0	37	0	0	0	0	0	0	0	0	528	0	728	0	1	1808	29	0	0	0	0	10	0	0	983	15478	0	0	5	1932	0	320	0	0	1	0	0	89	8	0
r2_C20	0	0	68	8	0	0	0	7	1045	0	3438	16	0	0	0	0	0	3	0	15	0	40	122	0	0	7	0	48	1862	3	0	0	1	0	0	0	1	0	35	5	8253	100	0	0	0	1	0	0	0	0	0	31835	73	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	687	1	1	288	0	0	0	0	0	6	0	0	270	8716	0	0	8	2312	0	143	0	0	0	0	0	16	3	0
r2_C21	7	1	28	32	0	0	0	1	2120	0	577	26	0	0	0	0	0	1	0	16	0	11	807	0	0	9	0	14	793	4	0	0	0	0	0	3	0	0	417	3	1310	12	0	0	0	2	0	0	0	0	0	25824	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	2	0	1028	0	0	158	1	0	0	0	0	9	0	0	215	12045	0	0	2	843	0	39	0	0	0	0	0	80	5	0
r2_C22	3	0	28	9	0	0	0	6	3048	0	137	9	0	0	0	0	0	4	0	1	1	53	28	0	0	7	0	24	980	3	0	0	0	0	0	0	2	0	113	1	2064	12	0	0	0	3	0	0	0	0	0	29022	32	0	1	0	0	0	13	0	0	0	0	0	0	0	1	0	0	345	0	1	203	0	0	0	0	0	4	0	0	750	16062	0	0	2	1442	0	119	0	0	0	0	0	196	1	0
r2_C23	2	0	30	16	0	0	0	10	3022	0	999	7	0	0	0	0	0	6	0	11	0	96	31	0	0	8	0	8	842	2	0	0	0	0	0	0	0	0	719	4	1564	13	0	0	0	2	0	0	0	0	0	29682	19	0	0	0	0	0	22	0	0	0	0	0	0	0	1	1	0	369	0	0	357	0	0	0	1	0	8	0	0	932	12849	0	0	4	3083	0	141	0	0	0	0	0	473	9	0
r2_C24	0	1	24	9	0	0	0	4	2712	0	176	7	0	0	0	0	0	6	0	3	0	22	5	0	0	13	0	15	360	1	0	0	0	0	0	0	0	0	175	3	554	5	0	0	0	0	0	0	0	0	0	19549	77	0	1	0	0	0	18	0	0	0	0	1	0	0	2	2	0	108	0	0	166	1	0	0	1	0	7	0	0	311	8123	0	0	3	1835	0	153	0	0	0	0	0	190	3	0
r2_C25	16	1	5	100	0	0	0	1	646	0	145	74	0	0	0	0	0	0	0	50	0	7	14	0	0	1	0	6	208	1	0	0	0	0	0	2	0	0	25	1	248	1	0	0	0	0	0	0	0	0	0	5728	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	44	1	0	53	0	0	1	0	0	20	1	0	114	3034	0	0	0	202	0	22	0	0	0	0	0	53	29	0
r2_C26	0	0	13	6	0	0	0	3	2403	0	1195	6	0	0	0	0	0	3	0	1	3	29	59	0	1	22	0	7	544	12	0	0	0	0	0	0	0	0	180	0	715	11	0	0	0	0	0	0	0	0	0	13165	7	0	0	0	0	0	12	0	0	0	0	4	0	0	0	2	0	139	0	0	109	5	0	0	0	0	1	0	0	221	5795	0	0	2	593	0	46	0	0	0	0	0	135	1	0
r2_C27	1	0	30	12	0	0	0	5	2685	0	1092	9	0	0	0	0	0	6	0	3	1	6	23	0	0	5	0	8	750	5	0	0	1	0	0	0	0	0	23	3	1180	9	0	0	0	0	0	0	0	0	0	21308	26	0	1	0	0	0	15	0	0	0	0	1	0	0	0	0	0	216	0	0	103	0	0	0	0	0	4	0	0	500	9280	0	0	5	1556	0	27	0	0	0	0	0	24	5	0
r2_C28	1	2	30	19	0	0	0	3	1887	0	410	21	0	0	0	0	0	4	0	17	0	35	17	0	1	6	0	37	1222	15	0	0	0	1	0	2	1	0	111	0	1540	12	0	0	0	0	0	0	0	0	0	29692	5	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0	307	0	0	230	3	0	1	1	0	10	0	0	760	13329	0	0	4	923	0	93	0	0	0	0	0	101	3	0
r2_C29	0	0	93	12	0	0	0	6	655	0	241	9	0	0	0	0	0	7	0	5	0	65	49	0	0	65	0	22	1289	10	0	0	0	0	0	0	1	0	191	1	1814	17	0	0	0	0	0	0	8	0	0	25999	8	0	4	0	0	0	4	0	0	0	0	4	0	0	0	14	0	742	0	0	263	26	0	0	0	1	7	0	0	41	8597	0	0	3	943	0	21	0	0	1	0	0	32	0	0
r2_C3	22	0	293	14	0	0	0	35	8976	0	361	18	0	0	0	0	0	12	0	8	1	64	12	0	3	453	0	55	2818	6	0	0	0	0	0	1	0	1	483	12	4183	32	0	0	0	0	0	0	35	0	0	36722	5	0	2	0	0	0	20	0	0	0	0	0	0	0	2	209	0	421	0	0	2169	92	0	0	0	0	6	0	0	2293	14921	0	0	4	5253	0	488	0	0	0	0	0	152	4	0
r2_C30	3	1	11	8	0	0	0	2	3318	0	520	4	0	0	0	0	0	0	0	2	0	8	1	0	0	3	0	3	538	2	0	0	0	0	0	0	0	0	110	5	415	5	0	0	0	0	0	0	0	0	0	14232	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	1	0	217	0	0	0	0	0	5	0	0	657	5997	0	0	1	470	0	86	0	0	0	0	0	46	1	0
r2_C31	0	0	28	8	0	0	0	3	909	0	751	6	0	0	0	0	1	4	0	6	0	20	3	0	0	53	0	9	911	78	0	0	0	0	0	0	0	0	354	14	661	8	0	0	0	0	0	0	9	0	0	15989	4	0	2	0	0	0	14	0	0	0	0	10	0	0	0	6	0	282	0	0	229	4	0	0	0	0	3	0	0	168	4879	0	0	0	1084	0	13	0	0	0	0	0	7	3	0
r2_C32	1	0	25	5	0	0	0	5	2161	0	1158	8	0	0	0	0	0	6	0	2	0	28	5	0	0	6	0	7	1009	7	0	0	0	0	0	0	0	0	2445	68	1012	11	0	0	0	0	0	0	0	0	0	33385	13	0	6	0	0	0	19	0	0	0	0	2	0	0	0	2	0	311	0	0	250	0	0	1	0	0	3	0	0	533	7131	0	0	0	1825	0	55	0	0	0	0	0	31	0	0
r2_C33	1	0	55	8	0	0	0	2	3723	0	1325	9	0	0	0	0	0	7	0	4	0	8	5	0	0	15	0	6	711	4	0	0	0	0	0	0	1	0	276	0	1147	9	0	0	0	0	0	0	1	0	0	28449	40	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	76	1	0	266	0	0	0	0	0	7	0	0	502	9753	0	0	0	1660	0	255	0	0	0	0	0	109	2	0
r2_C4	1	0	61	6	0	0	0	6	2156	0	13	10	0	0	0	0	0	2	0	3	1	32	7	0	0	73	0	20	919	2	0	0	0	0	0	0	0	0	40	1	1392	10	0	0	0	1	0	0	3	0	0	8893	2	0	0	0	0	0	7	0	0	0	0	0	0	0	2	220	0	128	0	0	532	5	0	0	0	0	2	0	0	826	6720	0	0	1	2044	0	69	0	0	0	0	0	9	1	0
r2_C5	3	1	66	21	0	1	0	10	1674	0	14	22	0	0	0	0	0	1	0	4	0	7	3	0	0	58	0	16	1147	1	0	0	0	0	0	1	0	1	12	0	797	5	0	0	0	0	0	0	10	0	0	7396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	80	0	0	527	0	0	0	0	0	2	0	0	1002	4572	0	0	1	1762	0	135	0	0	0	0	0	11	8	0
r2_C6	5	0	97	55	0	0	0	11	5627	0	32	33	0	0	0	0	0	3	0	33	0	25	5	0	0	2	0	21	739	0	0	0	0	0	0	0	0	0	78	3	1843	22	0	0	0	0	0	0	0	0	0	22983	2	0	0	0	1	0	9	0	0	0	0	0	0	0	0	11	0	79	0	0	477	0	0	0	0	0	11	0	0	407	6595	0	0	2	4513	0	54	0	0	0	0	0	30	8	0
r2_C7	1	1	141	15	0	0	0	37	5352	0	14	11	0	0	0	0	0	9	0	7	1	48	9	0	0	4	0	95	2101	8	0	0	0	0	0	0	0	0	25	2	4467	24	0	0	0	2	0	0	1	0	0	41514	4	0	148	0	0	0	66	0	0	0	0	0	0	0	10	7	0	271	0	0	1652	0	0	0	0	0	6	0	0	4251	23768	0	0	4	1831	0	530	0	0	0	0	0	60	2	0
r2_C8	0	0	18	19	0	0	0	19	12906	0	194	9	0	0	0	0	0	3	0	3	0	32	0	0	0	2	1	7	422	1	0	0	0	0	0	0	0	0	5	7	844	16	0	0	0	0	0	0	0	0	0	28194	2	0	56	0	0	0	11	0	0	0	0	0	0	0	16	37	0	155	1	0	1882	0	0	0	4	0	3	0	0	1037	9099	0	0	2	6341	0	44	0	0	0	0	0	279	3	0
r2_C9	2	0	32	11	0	0	0	12	10865	0	127	10	0	0	0	0	0	6	0	7	5	49	1	0	0	9	0	20	763	0	0	0	0	0	0	0	0	0	1279	87	1228	25	0	0	0	0	0	0	0	0	0	29367	5	0	103	0	0	0	24	0	0	0	1	0	0	0	13	601	0	317	0	0	1380	0	0	0	396	0	8	0	0	679	8855	0	0	6	5661	0	14	0	0	0	0	0	341	3	0
